Pulsating Sphere-symmetric model                            
**** Exterior Problem ****
Plane of Symmetry Perpendicular to X2 AXIS
Fluid Density=       1.2100000
Speed of Sound=     343.0000000
First Frequency=      54.5900993 Hz

  NODAL POINT COORDINATES:

     NODE #  86     X=  -0.694   Y=   0.694   Z=   0.195
     NODE #  87     X=  -0.906   Y=   0.375   Z=   0.195
     NODE #  88     X=  -0.981   Y=   0.000   Z=   0.195
     NODE #  89     X=   1.000   Y=   0.000   Z=   0.000
     NODE #  90     X=   0.981   Y=   0.195   Z=   0.000
     NODE #  91     X=   0.924   Y=   0.383   Z=   0.000
     NODE #  92     X=   0.831   Y=   0.556   Z=   0.000
     NODE #  93     X=   0.707   Y=   0.707   Z=   0.000
     NODE #  94     X=   0.556   Y=   0.831   Z=   0.000
     NODE #  95     X=   0.383   Y=   0.924   Z=   0.000
     NODE #  96     X=   0.195   Y=   0.981   Z=   0.000
     NODE #  97     X=   0.000   Y=   1.000   Z=   0.000
     NODE #  98     X=  -0.195   Y=   0.981   Z=   0.000
     NODE #  99     X=  -0.383   Y=   0.924   Z=   0.000
     NODE # 100     X=  -0.556   Y=   0.831   Z=   0.000
     NODE # 101     X=  -0.707   Y=   0.707   Z=   0.000
     NODE # 102     X=  -0.831   Y=   0.556   Z=   0.000
     NODE # 103     X=  -0.924   Y=   0.383   Z=   0.000
     NODE # 104     X=  -0.981   Y=   0.195   Z=   0.000
     NODE # 105     X=  -1.000   Y=   0.000   Z=   0.000
     NODE # 106     X=   0.981   Y=   0.000   Z=  -0.195
     NODE # 107     X=   0.906   Y=   0.375   Z=  -0.195
     NODE # 108     X=   0.694   Y=   0.694   Z=  -0.195
     NODE # 109     X=   0.375   Y=   0.906   Z=  -0.195
     NODE # 110     X=   0.000   Y=   0.981   Z=  -0.195
     NODE # 111     X=  -0.375   Y=   0.906   Z=  -0.195
     NODE # 112     X=  -0.694   Y=   0.694   Z=  -0.195
     NODE # 113     X=  -0.906   Y=   0.375   Z=  -0.195
     NODE # 114     X=  -0.981   Y=   0.000   Z=  -0.195
     NODE # 115     X=   0.924   Y=   0.000   Z=  -0.383
     NODE # 116     X=   0.906   Y=   0.180   Z=  -0.383
     NODE # 117     X=   0.854   Y=   0.354   Z=  -0.383
     NODE # 118     X=   0.768   Y=   0.513   Z=  -0.383
     NODE # 119     X=   0.653   Y=   0.653   Z=  -0.383
     NODE # 120     X=   0.513   Y=   0.768   Z=  -0.383
     NODE # 121     X=   0.354   Y=   0.854   Z=  -0.383
     NODE # 122     X=   0.180   Y=   0.906   Z=  -0.383
     NODE # 123     X=   0.000   Y=   0.924   Z=  -0.383
     NODE # 124     X=  -0.180   Y=   0.906   Z=  -0.383
     NODE # 125     X=  -0.354   Y=   0.854   Z=  -0.383
     NODE # 126     X=  -0.513   Y=   0.768   Z=  -0.383
     NODE # 127     X=  -0.653   Y=   0.653   Z=  -0.383
     NODE # 128     X=  -0.768   Y=   0.513   Z=  -0.383
     NODE # 129     X=  -0.854   Y=   0.354   Z=  -0.383
     NODE # 130     X=  -0.906   Y=   0.180   Z=  -0.383
     NODE # 131     X=  -0.924   Y=   0.000   Z=  -0.383
     NODE # 132     X=   0.831   Y=   0.000   Z=  -0.556
     NODE # 133     X=   0.768   Y=   0.318   Z=  -0.556
     NODE # 134     X=   0.588   Y=   0.588   Z=  -0.556
     NODE # 135     X=   0.318   Y=   0.768   Z=  -0.556
     NODE # 136     X=   0.000   Y=   0.831   Z=  -0.556
     NODE # 137     X=  -0.318   Y=   0.768   Z=  -0.556
     NODE # 138     X=  -0.588   Y=   0.588   Z=  -0.556
     NODE # 139     X=  -0.768   Y=   0.318   Z=  -0.556
     NODE # 140     X=  -0.831   Y=   0.000   Z=  -0.556
     NODE # 141     X=   0.707   Y=   0.000   Z=  -0.707
     NODE # 142     X=   0.694   Y=   0.138   Z=  -0.707
     NODE # 143     X=   0.653   Y=   0.271   Z=  -0.707
     NODE # 144     X=   0.588   Y=   0.393   Z=  -0.707
     NODE # 145     X=   0.500   Y=   0.500   Z=  -0.707
     NODE # 146     X=   0.393   Y=   0.588   Z=  -0.707
     NODE # 147     X=   0.271   Y=   0.653   Z=  -0.707
     NODE # 148     X=   0.138   Y=   0.694   Z=  -0.707
     NODE # 149     X=   0.000   Y=   0.707   Z=  -0.707
     NODE # 150     X=  -0.138   Y=   0.694   Z=  -0.707
     NODE # 151     X=  -0.271   Y=   0.653   Z=  -0.707
     NODE # 152     X=  -0.393   Y=   0.588   Z=  -0.707
     NODE # 153     X=  -0.500   Y=   0.500   Z=  -0.707
     NODE # 154     X=  -0.588   Y=   0.393   Z=  -0.707
     NODE # 155     X=  -0.653   Y=   0.271   Z=  -0.707
     NODE # 156     X=  -0.694   Y=   0.138   Z=  -0.707
     NODE # 157     X=  -0.707   Y=   0.000   Z=  -0.707
     NODE # 158     X=   0.556   Y=   0.000   Z=  -0.831
     NODE # 159     X=   0.513   Y=   0.213   Z=  -0.831
     NODE # 160     X=   0.393   Y=   0.393   Z=  -0.831
     NODE # 161     X=   0.213   Y=   0.513   Z=  -0.831
     NODE # 162     X=   0.000   Y=   0.556   Z=  -0.831
     NODE # 163     X=  -0.213   Y=   0.513   Z=  -0.831
     NODE # 164     X=  -0.393   Y=   0.393   Z=  -0.831
     NODE # 165     X=  -0.513   Y=   0.213   Z=  -0.831
     NODE # 166     X=  -0.556   Y=   0.000   Z=  -0.831
     NODE # 167     X=   0.383   Y=   0.000   Z=  -0.924
     NODE # 168     X=   0.375   Y=   0.075   Z=  -0.924
     NODE # 169     X=   0.354   Y=   0.146   Z=  -0.924
     NODE # 170     X=   0.318   Y=   0.213   Z=  -0.924
     NODE # 171     X=   0.271   Y=   0.271   Z=  -0.924
     NODE # 172     X=   0.213   Y=   0.318   Z=  -0.924
     NODE # 173     X=   0.146   Y=   0.354   Z=  -0.924
     NODE # 174     X=   0.075   Y=   0.375   Z=  -0.924
     NODE # 175     X=   0.000   Y=   0.383   Z=  -0.924
     NODE # 176     X=  -0.075   Y=   0.375   Z=  -0.924
     NODE # 177     X=  -0.146   Y=   0.354   Z=  -0.924
     NODE # 178     X=  -0.213   Y=   0.318   Z=  -0.924
     NODE # 179     X=  -0.271   Y=   0.271   Z=  -0.924
     NODE # 180     X=  -0.318   Y=   0.213   Z=  -0.924
     NODE # 181     X=  -0.354   Y=   0.146   Z=  -0.924
     NODE # 182     X=  -0.375   Y=   0.075   Z=  -0.924
     NODE # 183     X=  -0.383   Y=   0.000   Z=  -0.924
     NODE # 184     X=   0.195   Y=   0.000   Z=  -0.981
     NODE # 185     X=   0.180   Y=   0.075   Z=  -0.981
     NODE # 186     X=   0.138   Y=   0.138   Z=  -0.981
     NODE # 187     X=   0.075   Y=   0.180   Z=  -0.981
     NODE # 188     X=   0.000   Y=   0.195   Z=  -0.981
     NODE # 189     X=  -0.075   Y=   0.180   Z=  -0.981
     NODE # 190     X=  -0.138   Y=   0.138   Z=  -0.981
     NODE # 191     X=  -0.180   Y=   0.075   Z=  -0.981
     NODE # 192     X=  -0.195   Y=   0.000   Z=  -0.981
     NODE # 193     X=   0.000   Y=   0.000   Z=  -1.000

  ELEMENT CONNECTIVITY :

     ELEMENT #   1   NODES=    1    3    2    2
     ELEMENT #   2   NODES=    3   13   12   12
     ELEMENT #   3   NODES=    3   12    2    2
     ELEMENT #   4   NODES=    2   12   11   11
     ELEMENT #   5   NODES=    1    4    3    3
     ELEMENT #   6   NODES=    4   15   14   14
     ELEMENT #   7   NODES=    4   14    3    3
     ELEMENT #   8   NODES=    3   14   13   13
     ELEMENT #   9   NODES=    1    5    4    4
     ELEMENT #  10   NODES=    5   17   16   16
     ELEMENT #  11   NODES=    5   16    4    4
     ELEMENT #  12   NODES=    4   16   15   15
     ELEMENT #  13   NODES=    1    6    5    5
     ELEMENT #  14   NODES=    6   19   18   18
     ELEMENT #  15   NODES=    6   18    5    5
     ELEMENT #  16   NODES=    5   18   17   17
     ELEMENT #  17   NODES=    1    7    6    6
     ELEMENT #  18   NODES=    7   21   20   20
     ELEMENT #  19   NODES=    7   20    6    6
     ELEMENT #  20   NODES=    6   20   19   19
     ELEMENT #  21   NODES=    1    8    7    7
     ELEMENT #  22   NODES=    8   23   22   22
     ELEMENT #  23   NODES=    8   22    7    7
     ELEMENT #  24   NODES=    7   22   21   21
     ELEMENT #  25   NODES=    1    9    8    8
     ELEMENT #  26   NODES=    9   25   24   24
     ELEMENT #  27   NODES=    9   24    8    8
     ELEMENT #  28   NODES=    8   24   23   23
     ELEMENT #  29   NODES=    1   10    9    9
     ELEMENT #  30   NODES=   10   27   26   26
     ELEMENT #  31   NODES=   10   26    9    9
     ELEMENT #  32   NODES=    9   26   25   25
     ELEMENT #  33   NODES=   11   12   28   28
     ELEMENT #  34   NODES=   12   13   29   29
     ELEMENT #  35   NODES=   29   39   38   38
     ELEMENT #  36   NODES=   28   38   37   37
     ELEMENT #  37   NODES=   28   12   29   38
     ELEMENT #  38   NODES=   13   14   29   29
     ELEMENT #  39   NODES=   14   15   30   30
     ELEMENT #  40   NODES=   30   41   40   40
     ELEMENT #  41   NODES=   29   40   39   39
     ELEMENT #  42   NODES=   29   14   30   40
     ELEMENT #  43   NODES=   15   16   30   30
     ELEMENT #  44   NODES=   16   17   31   31
     ELEMENT #  45   NODES=   31   43   42   42
     ELEMENT #  46   NODES=   30   42   41   41
     ELEMENT #  47   NODES=   30   16   31   42
     ELEMENT #  48   NODES=   17   18   31   31
     ELEMENT #  49   NODES=   18   19   32   32
     ELEMENT #  50   NODES=   32   45   44   44
     ELEMENT #  51   NODES=   31   44   43   43
     ELEMENT #  52   NODES=   31   18   32   44
     ELEMENT #  53   NODES=   19   20   32   32
     ELEMENT #  54   NODES=   20   21   33   33
     ELEMENT #  55   NODES=   33   47   46   46
     ELEMENT #  56   NODES=   32   46   45   45
     ELEMENT #  57   NODES=   32   20   33   46
     ELEMENT #  58   NODES=   21   22   33   33
     ELEMENT #  59   NODES=   22   23   34   34
     ELEMENT #  60   NODES=   34   49   48   48
     ELEMENT #  61   NODES=   33   48   47   47
     ELEMENT #  62   NODES=   33   22   34   48
     ELEMENT #  63   NODES=   23   24   34   34
     ELEMENT #  64   NODES=   24   25   35   35
     ELEMENT #  65   NODES=   35   51   50   50
     ELEMENT #  66   NODES=   34   50   49   49
     ELEMENT #  67   NODES=   34   24   35   50
     ELEMENT #  68   NODES=   25   26   35   35
     ELEMENT #  69   NODES=   26   27   36   36
     ELEMENT #  70   NODES=   36   53   52   52
     ELEMENT #  71   NODES=   35   52   51   51
     ELEMENT #  72   NODES=   35   26   36   52
     ELEMENT #  73   NODES=   37   38   54   54
     ELEMENT #  74   NODES=   38   39   55   55
     ELEMENT #  75   NODES=   55   65   64   64
     ELEMENT #  76   NODES=   54   64   63   63
     ELEMENT #  77   NODES=   54   38   55   64
     ELEMENT #  78   NODES=   39   40   55   55
     ELEMENT #  79   NODES=   40   41   56   56
